juego,equipo,nombre,posicion,elemento,ATT,CTL,DEF,Kick,Body,Control,Guard,Speed,Stamina,Guts
IE2,Wi-Fi Players,Neil Seating,MC,aire,67,60,36,59,52,76,40,48,61,52
IE2,Wi-Fi Players,Luke Severin,MC,fuego,59,66,45,56,62,56,52,57,62,63
IE2,Wi-Fi Players,Claude Snap,DL,aire,76,74,52,66,62,61,64,67,68,68
IE2,Wi-Fi Players,Rayce Sprinton,MC,aire,49,67,40,48,56,64,49,63,60,56
IE2,Wi-Fi Players,Paul Steed,DF,tierra,67,72,76,71,76,72,64,48,68,68
IE2,Wi-Fi Players,Minnie Stratio,PR,tierra,21,28,54,40,55,65,50,52,57,56
IE2,Wi-Fi Players,Lucille Strummon,DF,aire,60,41,72,66,60,63,64,28,64,55
IE2,Wi-Fi Players,Adel Tactor,DF,aire,63,41,75,66,60,63,64,32,64,75
IE2,Wi-Fi Players,Benny Terra,MC,bosque,45,50,35,35,32,29,44,56,40,72
IE2,Wi-Fi Players,Clara Tompkins,DF,aire,60,35,50,68,36,41,32,40,61,58
IE2,Wi-Fi Players,Walter Trope,DF,bosque,64,70,87,69,70,60,77,68,76,60
IE2,Wi-Fi Players,Ramona Wriston,MC,tierra,69,72,59,60,71,65,60,39,49,62
IE2,Connect Players,Alex Copple,PR,tierra,42,44,76,72,71,68,69,68,64,67
IE2,Connect Players,Gem Shorn,PR,tierra,43,44,88,73,72,76,79,56,72,71
IE2,Connect Players,Lewis Brownie,DF,aire,55,69,88,61,69,63,79,64,72,64
IE2,Connect Players,Elata Mighty,DF,fuego,58,74,88,63,76,64,79,68,69,66
IE2,Connect Players,Olivia Baker,MC,bosque,70,77,66,59,60,78,59,60,67,66
IE2,Connect Players,Connor Seuer,MC,fuego,73,74,72,62,61,70,66,60,60,60
IE2,Connect Players,Prunella Keep,DL,fuego,61,50,36,57,52,55,59,53,61,58
IE2,Connect Players,Taryn Shyder,DL,aire,73,84,58,63,68,68,71,71,63,66
IE3,Inazuma Japan,Mark Evans,PR,tierra,29,23,88,53,53,49,80,52,69,79
IE3,Inazuma Japan,Darren LaChance,PR,bosque,34,30,77,59,54,66,72,56,60,64
IE3,Inazuma Japan,Jack Wallside,DF,tierra,31,42,74,40,53,62,66,49,65,54
IE3,Inazuma Japan,Scott Banyan,DF,bosque,32,56,71,44,58,57,63,65,72,50
IE3,Inazuma Japan,Archer Hawkins,DF,aire,70,41,63,78,54,52,58,52,48,74
IE3,Inazuma Japan,Tod Ironside,DF,fuego,44,45,61,54,55,53,56,59,56,65
IE3,Inazuma Japan,Nathan Swift,DF,aire,56,68,60,64,58,68,57,76,58,40
IE3,Inazuma Japan,Hurley Kane,DF,aire,68,58,69,75,70,51,61,51,71,65
IE3,Inazuma Japan,Thor Stoutberg,MC,aire,60,80,66,56,80,53,62,50,71,68
IE3,Inazuma Japan,Jordan Greenway,MC,bosque,76,82,56,63,59,79,56,71,55,62
IE3,Inazuma Japan,Caleb Stonewall,MC,fuego,68,87,57,59,78,66,58,65,53,64
IE3,Inazuma Japan,Jude Sharp,MC,aire,77,81,51,63,59,79,52,68,56,68
IE3,Inazuma Japan,David Samford,DL,bosque,81,64,33,70,60,61,53,58,70,67
IE3,Inazuma Japan,Shawn Froste,DL,aire,70,81,41,61,59,72,59,77,62,57
IE3,Inazuma Japan,Xavier Foster,DL,fuego,81,79,36,71,63,67,58,69,51,60
IE3,Inazuma Japan,Kevin Dragonfly,DL,bosque,86,52,30,79,60,49,53,51,64,70
IE3,Inazuma Japan,Austin Hobbes,DL,bosque,81,58,30,72,56,60,55,60,56,57
IE3,Inazuma Japan,Axel Blaze,DL,fuego,85,76,37,78,66,62,58,63,60,60
IE3,Big Waves,Jinbei (ジンベイ),PR,aire,32,37,85,58,69,49,76,57,48,73
IE3,Big Waves,Seahorse (シーホース),PR,bosque,28,40,67,53,60,62,64,69,53,53
IE3,Big Waves,Barracuda (バラクーダ),DF,aire,48,49,70,60,62,51,66,55,50,55
IE3,Big Waves,Beach (ビーチ),DF,fuego,43,67,63,53,68,57,58,64,51,64
IE3,Big Waves,Water (ウォーター),DF,aire,51,43,65,60,56,48,60,59,50,71
IE3,Big Waves,Turtle (タートル),DF,bosque,64,41,81,69,52,52,72,56,54,64
IE3,Big Waves,Kraken (クラーケン),DF,bosque,42,54,75,52,61,62,68,52,48,62
IE3,Big Waves,Dolphin (ドルフィン),MC,aire,76,88,56,63,92,71,57,57,49,67
IE3,Big Waves,Shrimp (シュリンプ),MC,fuego,50,83,51,48,70,63,56,67,53,62
IE3,Big Waves,Crab (クラブ),MC,tierra,61,64,61,58,72,49,63,42,53,62
IE3,Big Waves,Surfing (サーフィン),MC,aire,51,77,43,49,59,69,52,71,49,59
IE3,Big Waves,Angler (アングラー),MC,fuego,69,71,51,60,62,60,56,61,50,68
IE3,Big Waves,Summer (サマー),MC,fuego,55,73,60,52,59,61,60,70,52,67
IE3,Big Waves,Reef (リーフ),DL,bosque,84,65,34,76,61,61,57,57,55,63
IE3,Big Waves,Jaws (ジョーズ),DL,fuego,88,47,21,83,56,46,40,42,44,70
IE3,Big Waves,Merlin (マーリン),DL,tierra,78,54,23,70,56,50,48,62,54,59
IE3,Desert Lion,Nasser (ナセル),PR,fuego,29,23,75,56,55,46,72,49,76,51
IE3,Desert Lion,Talal (タラル),PR,tierra,24,32,86,48,65,50,79,55,73,64
IE3,Desert Lion,Bjorn (ビヨン),DF,bosque,41,62,84,51,62,65,72,58,75,61
IE3,Desert Lion,Jamel (ジャメル),DF,tierra,36,58,74,48,53,57,66,78,70,57
IE3,Desert Lion,Fual (ファル),DF,bosque,43,43,64,54,60,52,56,48,82,62
IE3,Desert Lion,Musa (ムサ),DF,bosque,46,49,76,57,64,53,68,49,73,55
IE3,Desert Lion,Hassan (ハッサン),DF,fuego,42,46,71,54,58,56,62,53,80,51
IE3,Desert Lion,Khalfan (ハルファン),DF,bosque,37,56,72,47,63,63,61,49,73,69
IE3,Desert Lion,Seid (セイド),MC,aire,56,59,70,56,62,51,64,51,99,48
IE3,Desert Lion,Sly (スライ),MC,aire,60,55,52,58,52,53,56,62,76,52
IE3,Desert Lion,Messa (メッサー),MC,tierra,59,54,67,57,54,58,62,48,86,52
IE3,Desert Lion,Yusuf (ユスフ),MC,aire,72,71,61,62,67,63,57,48,80,60
IE3,Desert Lion,Rajab (ラジャブ),MC,fuego,50,57,77,50,56,54,72,56,79,59
IE3,Desert Lion,Zach (ザック),DL,fuego,89,49,23,96,49,50,46,61,75,52
IE3,Desert Lion,Adele (アデル),DL,tierra,57,65,35,55,59,55,58,67,72,49
IE3,Desert Lion,Majidi (マジティ),DL,bosque,67,74,34,61,60,62,54,71,80,54
IE3,Fire Dragon,Jung-Soo (ジョンス),PR,bosque,32,24,82,54,56,52,72,48,54,103
IE3,Fire Dragon,Ji-Nan (チナン),PR,aire,27,22,69,51,48,52,65,48,48,68
IE3,Fire Dragon,Eum-Yang (ウミャン),DF,aire,43,56,81,52,54,65,70,66,55,64
IE3,Fire Dragon,Doo-Yoon (ドゥユン),DF,aire,42,51,63,53,57,56,59,63,50,60
IE3,Fire Dragon,Myong-Ho (ミョンホ),DF,fuego,58,38,76,65,52,50,69,48,63,60
IE3,Fire Dragon,Seong-Hwan (ソンファン),DF,bosque,36,39,75,48,54,51,70,49,50,61
IE3,Fire Dragon,Hyeon-Dae (ヒョンデ),DF,fuego,59,53,55,65,64,53,52,54,48,68
IE3,Fire Dragon,Chang-Soo (チャンスウ),MC,fuego,59,82,64,52,65,85,60,54,50,63
IE3,Fire Dragon,Pek-Young (ペクヨン),MC,tierra,48,72,77,48,76,53,79,43,54,48
IE3,Fire Dragon,Eun-Young (ウンヨン),MC,tierra,48,72,75,48,76,48,77,46,40,45
IE3,Fire Dragon,Jeong-Yun (チョンユン),MC,bosque,52,75,71,49,67,68,66,51,51,69
IE3,Fire Dragon,Jeong-Won (ジョンオン),MC,tierra,58,57,55,53,50,60,56,62,60,74
IE3,Fire Dragon,Aphrodi (アフロディ),MC,bosque,76,77,62,63,60,77,59,61,59,58
IE3,Fire Dragon,Burn (バーン),DL,fuego,83,75,37,75,71,55,58,58,61,67
IE3,Fire Dragon,Gazel (ガゼル),DL,aire,74,78,54,65,65,65,68,66,57,60
IE3,Fire Dragon,Seong-Jun (ソンジュン),DL,tierra,83,47,30,75,48,49,57,54,48,64
IE3,Knights of Queen,Freddy (フレディ),PR,fuego,25,31,88,50,67,48,82,51,46,64
IE3,Knights of Queen,Gareth (ギャレス),PR,tierra,22,37,71,43,57,68,69,62,56,48
IE3,Knights of Queen,Johnny G (ジョニーG),DF,bosque,42,65,77,52,62,67,68,62,62,54
IE3,Knights of Queen,David (デービッド),DF,tierra,45,64,74,54,60,78,66,53,55,50
IE3,Knights of Queen,Lance (ランス),DF,aire,61,65,65,65,71,56,58,54,54,77
IE3,Knights of Queen,Edge (エッジ),DF,bosque,43,49,79,54,54,53,71,69,58,62
IE3,Knights of Queen,Martin (マーティン),DF,fuego,42,47,58,51,48,69,56,62,34,62
IE3,Knights of Queen,Peter (ピーター),MC,fuego,52,72,48,51,66,60,53,56,71,57
IE3,Knights of Queen,Gary (ゲイリー),MC,tierra,58,87,56,54,84,72,59,52,47,54
IE3,Knights of Queen,Paul (ポール),MC,bosque,57,64,47,55,58,60,54,59,60,57
IE3,Knights of Queen,Eric (エリック),MC,fuego,73,69,44,65,63,52,55,64,51,55
IE3,Knights of Queen,Beat (ビート),MC,tierra,74,58,37,65,62,44,43,56,64,66
IE3,Knights of Queen,Mikey (マイキー),MC,bosque,58,72,43,55,53,69,51,71,60,51
IE3,Knights of Queen,Edgar (エドガー),DL,bosque,89,76,22,96,71,58,47,57,48,57
IE3,Knights of Queen,Philip (フィリップ),DL,tierra,88,49,25,90,44,52,50,68,60,63
IE3,Knights of Queen,Nick (ニック),DL,aire,74,52,28,67,59,51,54,51,62,56
IE3,The Empire,Jorge (ホルヘ),PR,fuego,29,25,85,56,54,49,80,60,60,59
IE3,The Empire,Lionel (リオネル),PR,aire,26,28,58,52,60,49,56,57,60,56
IE3,The Empire,Therese (テレス),DF,fuego,43,59,88,52,62,60,82,59,51,70
IE3,The Empire,Julio (フリオ),DF,bosque,56,64,76,67,70,48,74,62,51,36
IE3,The Empire,Gordo (ゴルド),DF,bosque,40,48,83,49,58,60,73,52,42,77
IE3,The Empire,Ramon (ラモン),DF,tierra,44,46,79,53,59,51,69,56,54,78
IE3,The Empire,Hernan (エルナン),DF,aire,44,57,85,52,60,60,75,60,52,76
IE3,The Empire,Esteban (エステバン),MC,aire,64,64,68,58,59,58,64,59,58,69
IE3,The Empire,Sergio (セルヒオ),MC,bosque,48,66,73,47,60,52,70,65,55,64
IE3,The Empire,Roberto (ロベルト),MC,aire,78,75,67,68,60,54,65,79,62,58
IE3,The Empire,Pablo (パブロ),MC,aire,78,73,54,68,71,48,60,60,52,60
IE3,The Empire,Herman (ヘルマン),MC,bosque,49,72,45,53,77,40,60,52,45,40
IE3,The Empire,Leone (レオーネ),DL,fuego,73,62,44,68,58,44,68,76,41,52
IE3,The Empire,Diego (ディエゴ),DL,tierra,72,65,45,61,59,66,60,56,60,71
IE3,The Empire,Mario (マリオ),DL,fuego,54,58,30,50,61,52,57,58,50,52
IE3,The Empire,Ricardo (リカルド),DL,tierra,50,45,27,43,40,40,56,41,67,40
IE3,Unicorn,Kid (キッド),PR,bosque,40,22,78,72,40,44,75,75,37,67
IE3,Unicorn,Alex (アレックス),PR,tierra,45,28,56,92,76,39,47,35,32,89
IE3,Unicorn,Ted (テッド),DF,tierra,35,37,56,47,40,45,55,68,48,62
IE3,Unicorn,Tony (トニー),DF,fuego,38,58,80,52,68,53,74,52,54,49
IE3,Unicorn,Dyke (ダイク),DF,aire,68,42,84,76,73,34,80,37,32,73
IE3,Unicorn,Domon (ドモン),DF,bosque,47,60,86,56,61,62,76,60,65,61
IE3,Unicorn,Rob (ロブ),DF,aire,54,42,53,63,51,52,50,62,56,56
IE3,Unicorn,Bob (ボブ),DF,aire,63,41,54,69,54,55,51,52,49,54
IE3,Unicorn,Steve (スティーブ),MC,fuego,54,66,49,52,68,52,54,49,64,70
IE3,Unicorn,Ichinose (イチノセ),MC,bosque,85,76,70,79,60,72,64,63,53,71
IE3,Unicorn,Sean (ショーン),MC,tierra,50,60,36,49,58,72,43,40,40,44
IE3,Unicorn,Mark (マーク),MC,bosque,79,88,52,68,88,64,57,58,57,54
IE3,Unicorn,Sammy (サミー),MC,bosque,45,50,35,32,37,36,36,75,76,78
IE3,Unicorn,Dylan (ディラン),DL,fuego,89,50,24,95,52,60,47,51,60,62
IE3,Unicorn,Michele (ミケーレ),DL,tierra,70,72,33,62,66,69,55,50,60,53
IE3,Unicorn,Eddie (エディ),DL,fuego,63,58,32,59,57,63,56,56,58,52
IE3,Orpheus,Blasi (ブラージ),PR,aire,38,23,89,63,50,72,86,32,36,83
IE3,Orpheus,Daniele (ダニエレ),PR,fuego,24,41,82,48,68,53,75,66,37,61
IE3,Orpheus,Vento (ベント),DF,aire,31,57,85,42,52,56,77,80,56,56
IE3,Orpheus,Ottorino (オットリ),DF,bosque,53,62,82,60,66,61,72,53,56,61
IE3,Orpheus,Gattuso (ガッツ),DF,fuego,54,42,87,58,52,62,76,51,47,86
IE3,Orpheus,Marco (マルコ),DF,tierra,46,63,75,56,61,65,66,62,68,56
IE3,Orpheus,Giuseppe (ジュゼッペ),DF,aire,37,39,85,49,48,55,77,52,48,64
IE3,Orpheus,Angelo (アンジェロ),MC,aire,51,69,70,50,53,64,68,72,48,58
IE3,Orpheus,Giorgio (ジョジョ),MC,tierra,60,82,57,56,74,61,59,59,54,61
IE3,Orpheus,Dante (ダンテ),MC,fuego,86,70,41,83,70,52,51,51,42,76
IE3,Orpheus,Gianluca (ジャンルカ),MC,bosque,59,77,51,56,65,64,57,64,52,56
IE3,Orpheus,Enrico (エンリコ),MC,tierra,74,77,42,65,77,52,53,52,54,56
IE3,Orpheus,Alessandro (アレクサンド),MC,bosque,69,73,53,61,62,62,57,63,58,56
IE3,Orpheus,Hide Nakata (ヒデナカタ),MC,tierra,86,84,65,85,70,70,60,64,68,62
IE3,Orpheus,Fidio (フィディオ),DL,bosque,73,87,25,62,78,79,46,66,58,66
IE3,Orpheus,Raffaele (ラファエレ),DL,tierra,79,68,41,70,60,52,63,71,48,60
IE3,The Kingdom,Falcao (ファルカオ),PR,tierra,25,31,77,49,61,52,72,59,62,56
IE3,The Kingdom,Javali (シャバリー),PR,tierra,44,24,83,76,56,63,76,40,47,75
IE3,The Kingdom,Lagarto (ラガルート),DF,bosque,38,44,77,50,51,50,68,69,64,68
IE3,The Kingdom,Bagre (バーグレ),DF,aire,36,45,74,47,59,58,66,48,60,61
IE3,The Kingdom,Monstro (モンストロ),DF,fuego,70,43,59,96,64,40,58,51,48,67
IE3,The Kingdom,Formiga (フォルミガ),DF,tierra,40,52,79,51,56,62,70,60,56,57
IE3,The Kingdom,Urso (ウルソ),DF,fuego,37,46,71,50,58,56,66,53,51,51
IE3,The Kingdom,Cavalo (カバーロ),DF,fuego,65,50,72,68,60,68,64,44,44,71
IE3,The Kingdom,Presa (プレザ),MC,aire,59,81,43,52,58,74,48,75,50,77
IE3,The Kingdom,Borboleta (ボルボレタ),MC,aire,78,75,63,67,60,69,62,65,64,48
IE3,The Kingdom,Coruja (コルジァ),MC,tierra,53,75,78,52,64,55,75,70,69,64
IE3,The Kingdom,Leonardo (レオナルド),MC,bosque,78,87,66,68,100,51,68,45,39,60
IE3,The Kingdom,Tigre (ティグレ),MC,aire,52,84,40,52,74,58,50,69,60,51
IE3,The Kingdom,Roniejo (ロニージョ),DL,fuego,88,72,42,85,60,70,60,60,63,54
IE3,The Kingdom,Gato (ガト),DL,fuego,83,76,53,76,68,57,68,63,55,60
IE3,The Kingdom,Grilo (グリロ),DL,bosque,71,57,30,63,58,57,55,58,49,62
IE3,Little Gigant,Rococo (ロココ),PR,tierra,33,24,88,58,50,57,85,55,69,73
IE3,Little Gigant,Kane (ケーン),PR,bosque,29,28,55,55,52,55,52,68,52,52
IE3,Little Gigant,Windy (ウィンディ),DF,aire,62,68,64,68,57,69,60,78,50,45
IE3,Little Gigant,Walter (ウォルター),DF,tierra,54,53,76,63,65,60,71,45,48,49
IE3,Little Gigant,Ginny (ジニー),DF,bosque,47,45,77,56,52,68,67,52,62,61
IE3,Little Gigant,Marron (マロン),DF,fuego,37,39,62,48,48,52,56,60,62,66
IE3,Little Gigant,McCall (マッコール),DF,fuego,41,48,59,52,52,69,55,55,56,50
IE3,Little Gigant,Shintei (シンティ),MC,aire,72,72,66,62,62,62,62,62,65,62
IE3,Little Gigant,Yumu (ユーム),MC,bosque,65,79,53,59,76,62,58,48,48,61
IE3,Little Gigant,Kito (キート),MC,fuego,77,61,64,64,60,61,60,49,61,76
IE3,Little Gigant,Maxi (マキシ),MC,aire,72,78,75,60,62,79,68,56,58,62
IE3,Little Gigant,Maygar (メイガー),MC,tierra,63,70,61,58,61,62,60,59,62,60
IE3,Little Gigant,Ryuu (リュー),MC,aire,82,65,41,73,63,50,52,60,60,55
IE3,Little Gigant,Squid (スキッド),DL,fuego,52,72,57,43,70,57,71,53,55,70
IE3,Little Gigant,Goushu (ゴーシュ),DL,fuego,85,76,43,79,66,58,62,66,64,56
IE3,Little Gigant,Drago (ドラゴ),DL,bosque,88,48,29,85,56,62,50,30,71,67
IE3,Team K,Indigo (インディゴ),PR,tierra,28,21,81,52,50,51,76,36,42,68
IE3,Team K,Grigio (グリッジョ),PR,bosque,20,23,69,42,64,48,67,32,63,38
IE3,Team K,Roseo (ロゼオ),DF,fuego,31,36,73,40,44,40,69,52,45,70
IE3,Team K,Azbel (アズベル),DF,aire,43,38,79,53,53,52,71,44,54,65
IE3,Team K,Nero (ネッロ),DF,tierra,31,55,53,41,62,46,54,67,33,56
IE3,Team K,Azzurro (アズロ),DF,aire,33,50,67,44,64,64,63,40,45,52
IE3,Team K,Pardo (パルド),DF,bosque,30,45,54,40,64,50,52,44,52,55
IE3,Team K,Verdio (ベルディオ),MC,bosque,46,63,46,37,57,68,52,51,45,73
IE3,Team K,Rosso (ロッソ),MC,tierra,80,55,54,71,57,52,62,53,48,46
IE3,Team K,Giallo (ジャッロ),MC,tierra,70,55,39,63,51,48,50,68,41,64
IE3,Team K,Marrone (マッローネ),MC,tierra,57,55,42,56,59,52,53,49,57,51
IE3,Team K,Amaranto (アマラント),MC,fuego,61,54,56,58,63,40,62,46,41,72
IE3,Team K,Demonio (デモーニオ),MC,fuego,84,86,40,76,69,76,48,72,53,52
IE3,Team K,Violette (ビオレテ),DL,aire,55,53,25,52,53,60,51,57,48,52
IE3,Team K,Bianco (ビアンコ),DL,tierra,82,50,21,74,56,56,42,47,40,59
IE3,Team K,Lattimo (ラッティモ),DL,bosque,75,48,21,71,44,45,44,74,61,41
IE3,Team Garshield,Fox (フォクス),PR,tierra,30,27,72,57,50,60,70,65,49,52
IE3,Team Garshield,Goliath (ゴライアス),PR,fuego,37,32,61,67,64,52,59,54,49,48
IE3,Team Garshield,Jackal (ジャッカル),DF,bosque,52,39,73,62,49,52,68,55,55,52
IE3,Team Garshield,Henktacker (ヘンクタッカー),DF,fuego,45,69,81,52,68,77,69,52,54,64
IE3,Team Garshield,Buffalo (バファロ),DF,bosque,49,42,63,60,56,52,60,53,52,58
IE3,Team Garshield,Dingo (ディンゴ),DF,tierra,38,58,62,50,60,61,57,61,60,52
IE3,Team Garshield,Spider (スパイダー),DF,bosque,40,58,82,52,69,55,73,48,68,54
IE3,Team Garshield,Papillon (パピヨン),DF,aire,45,64,57,53,50,77,51,74,52,59
IE3,Team Garshield,Owl (オウル),MC,aire,54,56,57,54,59,54,61,49,56,54
IE3,Team Garshield,Hedge (ヘッジ),MC,tierra,49,58,53,49,57,52,57,58,66,60
IE3,Team Garshield,Mantis (マンティス),MC,bosque,63,73,38,60,70,49,48,60,52,57
IE3,Team Garshield,Crow (クロウ),MC,aire,54,73,42,53,64,51,53,72,48,64
IE3,Team Garshield,Giraffe (ジラフ),MC,tierra,67,74,44,62,76,48,53,52,70,55
IE3,Team Garshield,Coyote (コヨーテ),DL,aire,65,53,26,59,56,51,50,60,52,72
IE3,Team Garshield,Scorpio (スコーピオ),DL,bosque,75,78,25,69,79,51,53,50,53,48
IE3,Team Garshield,Gavial (ガビアル),DL,aire,79,62,31,70,62,56,57,56,52,56
IE3,Red Matador,FermÃ­n (フェルミン),PR,fuego,23,21,89,45,45,47,97,40,66,70
IE3,Red Matador,Juan (フアン),PR,tierra,29,23,79,58,51,40,76,67,39,52
IE3,Red Matador,Queraldo (ケラルド),DF,tierra,59,51,67,68,61,45,63,66,67,51
IE3,Red Matador,JosÃ© (ホセ),DF,aire,32,39,82,43,45,61,73,52,56,55
IE3,Red Matador,Rafael (ラファエル),DF,bosque,34,44,86,45,59,55,76,48,74,62
IE3,Red Matador,Antonio (アントニオ),DF,tierra,45,45,71,54,62,48,65,52,40,79
IE3,Red Matador,Laudi (ラウディ),DF,bosque,45,53,67,57,66,40,64,63,54,59
IE3,Red Matador,Joan (ホアン),MC,bosque,45,86,38,40,75,70,44,64,70,44
IE3,Red Matador,Igor (イゴル),MC,fuego,54,84,52,52,68,78,55,60,67,44
IE3,Red Matador,Miquel (ミケル),MC,aire,79,81,41,68,57,73,51,78,49,47
IE3,Red Matador,Pedro (ペドロ),MC,aire,79,74,35,69,58,60,33,76,54,49
IE3,Red Matador,Carlos (カルロス),MC,tierra,50,75,52,51,73,56,56,51,79,47
IE3,Red Matador,Samuel (サムエル),DL,tierra,75,84,21,66,74,59,43,71,44,64
IE3,Red Matador,David (ダビ),DL,bosque,80,68,21,70,66,55,40,56,52,63
IE3,Red Matador,Isaac (イサーク),DL,aire,74,87,22,67,76,56,49,82,42,52
IE3,Red Matador,Federico (フェデリコ),DL,fuego,54,86,20,47,81,68,35,59,61,60
IE3,Rose Griffon,Ladji (ラッジ),PR,bosque,25,40,78,48,66,63,72,58,56,54
IE3,Rose Griffon,Émile (エミール),PR,tierra,27,40,74,50,69,60,67,55,54,66
IE3,Rose Griffon,Pierre (ピエール),DF,aire,46,57,62,53,55,74,55,56,51,63
IE3,Rose Griffon,Miguel (ミゲル),DF,bosque,38,51,78,50,62,62,72,47,44,53
IE3,Rose Griffon,Frantz (フランツ),DF,aire,42,48,64,53,59,63,60,48,49,52
IE3,Rose Griffon,Kevin (ケビン),DF,fuego,39,68,62,50,67,67,56,61,60,53
IE3,Rose Griffon,AndrÃ© (アンドレ),DF,fuego,43,68,64,52,67,68,58,58,56,59
IE3,Rose Griffon,Jean (ジャン),DF,bosque,41,43,63,52,51,64,60,54,42,55
IE3,Rose Griffon,Laurent (ローラン),MC,bosque,58,67,55,55,52,70,59,65,48,52
IE3,Rose Griffon,Ronnie (ロニー),MC,aire,61,65,42,57,55,66,52,60,48,55
IE3,Rose Griffon,StÃ©phane (ステファン),MC,fuego,51,58,48,51,54,64,56,52,49,53
IE3,Rose Griffon,Julien (ジュリアン),MC,tierra,65,79,66,56,62,79,61,57,52,68
IE3,Rose Griffon,Claude (クロード),MC,aire,64,79,52,58,70,71,57,50,48,56
IE3,Rose Griffon,Jérôme (ジェローム),DL,fuego,66,78,28,60,66,70,51,57,64,52
IE3,Rose Griffon,Alain (アラン),DL,fuego,71,74,24,62,61,72,47,58,60,52
IE3,Rose Griffon,Michel (ミシェル),DL,aire,71,74,25,63,61,68,50,63,50,50
IE3,Brockenborg,Torsten (トルステン),PR,bosque,37,35,78,64,63,62,73,52,57,56
IE3,Brockenborg,Ger (ゲル),PR,aire,32,37,83,61,64,55,79,62,58,46
IE3,Brockenborg,Alex (アレク),DF,fuego,55,60,73,62,63,61,65,57,59,58
IE3,Brockenborg,Heinrich (ハインリヒ),DF,aire,58,71,72,63,73,65,64,58,56,61
IE3,Brockenborg,Kurt (クルト),DF,bosque,47,69,57,57,73,62,54,57,51,57
IE3,Brockenborg,Luka (ルーカ),DF,tierra,57,74,67,64,80,65,63,60,50,50
IE3,Brockenborg,Manuel (マヌエル),DF,aire,63,69,70,69,73,61,66,59,45,50
IE3,Brockenborg,Jonas (ヨナス),MC,aire,78,77,54,66,64,65,56,65,64,59
IE3,Brockenborg,Theo (テオ),MC,tierra,72,85,45,65,77,58,56,68,51,44
IE3,Brockenborg,Jan (ヤン),MC,bosque,59,76,46,56,64,66,55,62,42,54
IE3,Brockenborg,Niklas (ニクラス),MC,fuego,79,81,49,68,71,58,57,65,46,57
IE3,Brockenborg,Ern (エルン),MC,fuego,60,84,51,57,77,62,58,56,49,53
IE3,Brockenborg,Maxim (マキシム),DL,aire,77,70,33,67,63,58,56,63,56,65
IE3,Brockenborg,Peter (ペーター),DL,fuego,75,68,29,67,62,55,55,64,47,63
IE3,Brockenborg,Elvin (エルビン),DL,tierra,75,79,31,65,65,66,55,66,46,65
IE3,Brockenborg,Jens (イエンス),DL,bosque,67,83,35,61,73,67,57,60,63,49
IE3,The Great Horn,Zolani (ゾラニ),PR,tierra,40,36,69,71,64,52,63,63,56,67
IE3,The Great Horn,Hiyuu (ヒュー),PR,tierra,40,37,63,72,67,50,58,60,56,64
IE3,The Great Horn,Dinga (ディンガ),DF,fuego,53,69,58,62,76,45,54,66,62,67
IE3,The Great Horn,Jake (ジェイク),DF,fuego,57,53,55,63,66,45,50,58,60,75
IE3,The Great Horn,Muzonge (ムゾンゲ),DF,bosque,59,63,60,66,63,48,56,75,60,64
IE3,The Great Horn,Caxias (カシアス),DF,bosque,55,60,56,61,68,49,49,59,71,78
IE3,The Great Horn,Mubulelo (ムブレロ),DF,aire,50,51,59,60,61,50,55,61,64,63
IE3,The Great Horn,Kenede (ケネデ),DF,bosque,55,54,55,63,60,51,51,65,60,61
IE3,The Great Horn,Abari (アバリ),MC,aire,78,86,51,68,79,53,58,72,50,60
IE3,The Great Horn,Athol (アソール),MC,tierra,67,72,47,59,70,49,51,57,68,79
IE3,The Great Horn,Reggie (レジー),MC,aire,84,74,53,75,64,58,57,66,55,65
IE3,The Great Horn,Sulani (スラニ),MC,fuego,66,59,44,60,61,54,53,51,56,63
IE3,The Great Horn,Tenba (テンバ),MC,fuego,80,64,44,68,63,54,52,55,56,68
IE3,The Great Horn,Natal (ナタル),DL,aire,74,86,24,66,83,57,48,65,59,65
IE3,The Great Horn,Mulamuli (ムラムリ),DL,fuego,82,70,21,75,66,40,40,73,60,60
IE3,The Great Horn,Ezeckiel (ヘゼキエル),DL,fuego,86,80,21,81,74,40,45,75,35,64
IE3,Tenkuu no Shito,Enolel (エノレル),PR,bosque,31,31,77,58,53,60,73,67,51,56
IE3,Tenkuu no Shito,Nanael (ネネル),DF,fuego,58,62,87,64,58,64,80,67,52,56
IE3,Tenkuu no Shito,Genel (ゲネル),DF,tierra,54,64,85,60,55,69,75,72,53,60
IE3,Tenkuu no Shito,Ekadel (エカデル),DF,aire,58,72,85,63,67,69,78,71,48,56
IE3,Tenkuu no Shito,Elfel (エルフェル),DF,tierra,48,73,71,58,67,62,65,80,48,59
IE3,Tenkuu no Shito,Sakinel (サキネル),MC,tierra,64,77,64,59,61,63,64,72,52,56
IE3,Tenkuu no Shito,Winel (ウイネル),MC,fuego,76,86,61,64,72,67,61,71,52,60
IE3,Tenkuu no Shito,Enuel (エヌエル),MC,bosque,68,78,61,60,61,68,61,69,51,58
IE3,Tenkuu no Shito,Aiel (アイエル),MC,bosque,73,82,74,61,63,74,69,67,49,60
IE3,Tenkuu no Shito,Guel (ギュエール),DL,aire,74,83,45,65,61,62,64,88,50,59
IE3,Tenkuu no Shito,Sein (セイン),DL,bosque,82,83,46,71,64,76,62,69,51,60
